cpdid,seq.id,num_runs
CPDC161401,SEQ-160081,2
CPDC161401,SEQ-160096,2
CPDC161406,SEQ-160080,3
CPDC161406,SEQ-160089,3
CPDC161406,SEQ-160091,3
CPDC161414,SEQ-160076,2
CPDC161414,SEQ-160077,2
CPDC161431,SEQ-160078,3
CPDC161431,SEQ-160077,3
CPDC161431,SEQ-160079,3
CPDC161433,SEQ-160078,3
CPDC161433,SEQ-160079,3
CPDC161433,SEQ-160090,3
CPDC161443,SEQ-160078,2
CPDC161443,SEQ-160079,2
CPDC161446,SEQ-160078,2
CPDC161446,SEQ-160079,2
CPDC161447,SEQ-160078,2
CPDC161447,SEQ-160079,2
CPDC161449,SEQ-160078,2
CPDC161449,SEQ-160079,2
CPDC161450,SEQ-160078,2
CPDC161450,SEQ-160079,2
CPDC161451,SEQ-160078,2
CPDC161451,SEQ-160079,2
CPDC161452,SEQ-160078,2
CPDC161452,SEQ-160079,2
CPDC161461,SEQ-160078,3
CPDC161461,SEQ-160077,3
CPDC161461,SEQ-160079,3
CPDC161462,SEQ-160078,2
CPDC161462,SEQ-160079,2
CPDC161464,SEQ-160078,2
CPDC161464,SEQ-160079,2
CPDC161465,SEQ-160078,3
CPDC161465,SEQ-160077,3
CPDC161465,SEQ-160079,3
CPDC161466,SEQ-160078,2
CPDC161466,SEQ-160079,2
CPDC161467,SEQ-160078,3
CPDC161467,SEQ-160077,3
CPDC161467,SEQ-160079,3
CPDC161468,SEQ-160078,2
CPDC161468,SEQ-160079,2
CPDC161482,SEQ-160080,3
CPDC161482,SEQ-160089,3
CPDC161482,SEQ-160091,3
CPDC161493,SEQ-160083,2
CPDC161493,SEQ-160094,2
CPDC161495,SEQ-160083,3
CPDC161495,SEQ-160084,3
CPDC161495,SEQ-160094,3
CPDC161500,SEQ-160087,2
CPDC161500,SEQ-160093,2
CPDC161501,SEQ-160086,2
CPDC161501,SEQ-160096,2
CPDC161506,SEQ-160083,3
CPDC161506,SEQ-160084,3
CPDC161506,SEQ-160094,3
CPDC161509,SEQ-160087,3
CPDC161509,SEQ-160093,3
CPDC161509,SEQ-160106,3
CPDC161512,SEQ-160087,4
CPDC161512,SEQ-160088,4
CPDC161512,SEQ-160093,4
CPDC161512,SEQ-160106,4
CPDC161514,SEQ-160087,2
CPDC161514,SEQ-160093,2
CPDC161515,SEQ-160083,2
CPDC161515,SEQ-160092,2
CPDC161516,SEQ-160087,3
CPDC161516,SEQ-160093,3
CPDC161516,SEQ-160109,3
CPDC161518,SEQ-160083,2
CPDC161518,SEQ-160093,2
CPDC161522,SEQ-160084,2
CPDC161522,SEQ-160095,2
CPDC161527,SEQ-160084,2
CPDC161527,SEQ-160095,2
CPDC161531,SEQ-160086,2
CPDC161531,SEQ-160092,2
CPDC161538,SEQ-160086,2
CPDC161538,SEQ-160104,2
CPDC161541,SEQ-160086,2
CPDC161541,SEQ-160104,2
CPDC161550,SEQ-160094,3
CPDC161550,SEQ-160100,3
CPDC161550,SEQ-160101,3
CPDC161552,SEQ-160086,3
CPDC161552,SEQ-160099,3
CPDC161552,SEQ-160106,3
CPDC161554,SEQ-160087,2
CPDC161554,SEQ-160093,2
CPDC161560,SEQ-160087,2
CPDC161560,SEQ-160095,2
CPDC161561,SEQ-160087,2
CPDC161561,SEQ-160090,2
CPDC161563,SEQ-160089,2
CPDC161563,SEQ-160091,2
CPDC161564,SEQ-160089,2
CPDC161564,SEQ-160091,2
CPDC161565,SEQ-160089,2
CPDC161565,SEQ-160091,2
CPDC161566,SEQ-160089,3
CPDC161566,SEQ-160090,3
CPDC161566,SEQ-160091,3
CPDC161567,SEQ-160089,2
CPDC161567,SEQ-160091,2
CPDC161568,SEQ-160089,2
CPDC161568,SEQ-160091,2
CPDC161569,SEQ-160088,2
CPDC161569,SEQ-160090,2
CPDC161573,SEQ-160088,2
CPDC161573,SEQ-160092,2
CPDC161575,SEQ-160094,3
CPDC161575,SEQ-160100,3
CPDC161575,SEQ-160101,3
CPDC161577,SEQ-160094,3
CPDC161577,SEQ-160100,3
CPDC161577,SEQ-160101,3
CPDC161580,SEQ-160089,2
CPDC161580,SEQ-160091,2
CPDC161584,SEQ-160090,2
CPDC161584,SEQ-160092,2
CPDC161585,SEQ-160089,2
CPDC161585,SEQ-160091,2
CPDC161586,SEQ-160089,2
CPDC161586,SEQ-160091,2
CPDC161588,SEQ-160094,4
CPDC161588,SEQ-160100,4
CPDC161588,SEQ-160101,4
CPDC161588,SEQ-160115,4
CPDC161590,SEQ-160094,3
CPDC161590,SEQ-160098,3
CPDC161590,SEQ-160101,3
CPDC161593,SEQ-160094,3
CPDC161593,SEQ-160098,3
CPDC161593,SEQ-160101,3
CPDC161594,SEQ-160090,2
CPDC161594,SEQ-160092,2
CPDC161598,SEQ-160094,3
CPDC161598,SEQ-160098,3
CPDC161598,SEQ-160101,3
CPDC161607,SEQ-160094,3
CPDC161607,SEQ-160098,3
CPDC161607,SEQ-160101,3
CPDC161611,SEQ-160094,5
CPDC161611,SEQ-160099,5
CPDC161611,SEQ-160102,5
CPDC161611,SEQ-160115,5
CPDC161611,SEQ-160120,5
CPDC161613,SEQ-160094,3
CPDC161613,SEQ-160099,3
CPDC161613,SEQ-160102,3
CPDC161618,SEQ-160094,5
CPDC161618,SEQ-160099,5
CPDC161618,SEQ-160102,5
CPDC161618,SEQ-160115,5
CPDC161618,SEQ-160120,5
CPDC161619,SEQ-160094,5
CPDC161619,SEQ-160098,5
CPDC161619,SEQ-160102,5
CPDC161619,SEQ-160115,5
CPDC161619,SEQ-160120,5
CPDC161620,SEQ-160094,5
CPDC161620,SEQ-160098,5
CPDC161620,SEQ-160102,5
CPDC161620,SEQ-160115,5
CPDC161620,SEQ-160120,5
CPDC161621,SEQ-160094,3
CPDC161621,SEQ-160098,3
CPDC161621,SEQ-160102,3
CPDC161622,SEQ-160094,4
CPDC161622,SEQ-160099,4
CPDC161622,SEQ-160102,4
CPDC161622,SEQ-160120,4
CPDC161644,SEQ-160099,3
CPDC161644,SEQ-160106,3
CPDC161644,SEQ-160109,3
CPDC161647,SEQ-160092,2
CPDC161647,SEQ-160093,2
CPDC161649,SEQ-160092,2
CPDC161649,SEQ-160094,2
CPDC161653,SEQ-160095,3
CPDC161653,SEQ-160100,3
CPDC161653,SEQ-160111,3
CPDC161657,SEQ-160096,5
CPDC161657,SEQ-160101,5
CPDC161657,SEQ-160115,5
CPDC161657,SEQ-160119,5
CPDC161657,SEQ-160124,5
CPDC161664,SEQ-160095,2
CPDC161664,SEQ-160100,2
CPDC161666,SEQ-160096,2
CPDC161666,SEQ-160100,2
CPDC161667,SEQ-160096,2
CPDC161667,SEQ-160100,2
CPDC161668,SEQ-160096,2
CPDC161668,SEQ-160100,2
CPDC161669,SEQ-160096,3
CPDC161669,SEQ-160098,3
CPDC161669,SEQ-160099,3
CPDC161670,SEQ-160098,2
CPDC161670,SEQ-160099,2
CPDC161675,SEQ-160100,2
CPDC161675,SEQ-160109,2
CPDC161700,SEQ-160104,2
CPDC161700,SEQ-160112,2
CPDC161704,SEQ-160099,2
CPDC161704,SEQ-160112,2
CPDC161706,SEQ-160099,2
CPDC161706,SEQ-160107,2
CPDC161720,SEQ-160101,4
CPDC161720,SEQ-160115,4
CPDC161720,SEQ-160119,4
CPDC161720,SEQ-160124,4
CPDC161721,SEQ-160101,2
CPDC161721,SEQ-160116,2
CPDC161729,SEQ-160101,2
CPDC161729,SEQ-160106,2
CPDC161731,SEQ-160101,2
CPDC161731,SEQ-160117,2
CPDC161744,SEQ-160102,2
CPDC161744,SEQ-160106,2
CPDC161746,SEQ-160102,2
CPDC161746,SEQ-160106,2
CPDC161749,SEQ-160104,2
CPDC161749,SEQ-160117,2
CPDC161750,SEQ-160104,2
CPDC161750,SEQ-160106,2
CPDC161767,SEQ-160107,3
CPDC161767,SEQ-160122,3
CPDC161767,SEQ-160129,3
CPDC161770,SEQ-160109,4
CPDC161770,SEQ-160115,4
CPDC161770,SEQ-160119,4
CPDC161770,SEQ-160124,4
CPDC161778,SEQ-160106,3
CPDC161778,SEQ-160118,3
CPDC161778,SEQ-160137,3
CPDC161786,SEQ-160107,2
CPDC161786,SEQ-160125,2
CPDC161797,SEQ-160111,3
CPDC161797,SEQ-160121,3
CPDC161797,SEQ-160149,3
CPDC161806,SEQ-160111,3
CPDC161806,SEQ-160118,3
CPDC161806,SEQ-160137,3
CPDC161820,SEQ-160115,3
CPDC161820,SEQ-160119,3
CPDC161820,SEQ-160124,3
CPDC161822,SEQ-160107,2
CPDC161822,SEQ-160125,2
CPDC161825,SEQ-160115,3
CPDC161825,SEQ-160119,3
CPDC161825,SEQ-160124,3
CPDC161826,SEQ-160107,3
CPDC161826,SEQ-160121,3
CPDC161826,SEQ-160149,3
CPDC161829,SEQ-160115,3
CPDC161829,SEQ-160118,3
CPDC161829,SEQ-160137,3
CPDC161831,SEQ-160115,4
CPDC161831,SEQ-160118,4
CPDC161831,SEQ-160124,4
CPDC161831,SEQ-160137,4
CPDC161845,SEQ-160115,3
CPDC161845,SEQ-160118,3
CPDC161845,SEQ-160137,3
CPDC161848,SEQ-160115,4
CPDC161848,SEQ-160118,4
CPDC161848,SEQ-160124,4
CPDC161848,SEQ-160137,4
CPDC161849,SEQ-160115,4
CPDC161849,SEQ-160118,4
CPDC161849,SEQ-160125,4
CPDC161849,SEQ-160137,4
CPDC161853,SEQ-160115,5
CPDC161853,SEQ-160118,5
CPDC161853,SEQ-160125,5
CPDC161853,SEQ-160129,5
CPDC161853,SEQ-160137,5
CPDC161859,SEQ-160115,3
CPDC161859,SEQ-160119,3
CPDC161859,SEQ-160124,3
CPDC161870,SEQ-160116,2
CPDC161870,SEQ-160119,2
CPDC161873,SEQ-160116,2
CPDC161873,SEQ-160121,2
CPDC161874,SEQ-160116,2
CPDC161874,SEQ-160121,2
CPDC161879,SEQ-160119,3
CPDC161879,SEQ-160118,3
CPDC161879,SEQ-160137,3
CPDC161880,SEQ-160118,2
CPDC161880,SEQ-160137,2
CPDC161881,SEQ-160118,2
CPDC161881,SEQ-160137,2
CPDC161882,SEQ-160118,2
CPDC161882,SEQ-160137,2
CPDC161883,SEQ-160118,2
CPDC161883,SEQ-160137,2
CPDC161890,SEQ-160118,2
CPDC161890,SEQ-160137,2
CPDC161891,SEQ-160121,2
CPDC161891,SEQ-160149,2
CPDC161892,SEQ-160118,4
CPDC161892,SEQ-160128,4
CPDC161892,SEQ-160130,4
CPDC161892,SEQ-160137,4
CPDC161893,SEQ-160118,2
CPDC161893,SEQ-160137,2
CPDC161895,SEQ-160118,2
CPDC161895,SEQ-160137,2
CPDC161896,SEQ-160118,2
CPDC161896,SEQ-160137,2
CPDC161897,SEQ-160118,2
CPDC161897,SEQ-160137,2
CPDC161898,SEQ-160118,2
CPDC161898,SEQ-160137,2
CPDC161899,SEQ-160118,2
CPDC161899,SEQ-160137,2
CPDC161901,SEQ-160119,2
CPDC161901,SEQ-160138,2
CPDC161902,SEQ-160119,2
CPDC161902,SEQ-160138,2
CPDC161906,SEQ-160119,2
CPDC161906,SEQ-160138,2
CPDC161920,SEQ-160122,2
CPDC161920,SEQ-160126,2
CPDC161921,SEQ-160122,2
CPDC161921,SEQ-160126,2
CPDC161922,SEQ-160122,2
CPDC161922,SEQ-160126,2
CPDC161923,SEQ-160122,2
CPDC161923,SEQ-160126,2
CPDC161926,SEQ-160121,2
CPDC161926,SEQ-160126,2
CPDC161933,SEQ-160121,2
CPDC161933,SEQ-160139,2
CPDC161938,SEQ-160122,2
CPDC161938,SEQ-160129,2
CPDC161947,SEQ-160122,2
CPDC161947,SEQ-160129,2
CPDC161948,SEQ-160122,2
CPDC161948,SEQ-160123,2
CPDC161959,SEQ-160122,2
CPDC161959,SEQ-160123,2
CPDC161964,SEQ-160128,3
CPDC161964,SEQ-160139,3
CPDC161964,SEQ-160145,3
CPDC161973,SEQ-160126,2
CPDC161973,SEQ-160124,2
CPDC161974,SEQ-160126,3
CPDC161974,SEQ-160124,3
CPDC161974,SEQ-160123,3
CPDC161987,SEQ-160127,3
CPDC161987,SEQ-160123,3
CPDC161987,SEQ-160139,3
CPDC161988,SEQ-160126,2
CPDC161988,SEQ-160129,2
CPDC161991,SEQ-160126,2
CPDC161991,SEQ-160123,2
CPDC161992,SEQ-160126,2
CPDC161992,SEQ-160123,2
CPDC162000,SEQ-160127,2
CPDC162000,SEQ-160123,2
CPDC162001,SEQ-160129,4
CPDC162001,SEQ-160131,4
CPDC162001,SEQ-160141,4
CPDC162001,SEQ-160151,4
CPDC162023,SEQ-160129,2
CPDC162023,SEQ-160138,2
CPDC162026,SEQ-160129,2
CPDC162026,SEQ-160170,2
CPDC162027,SEQ-160129,2
CPDC162027,SEQ-160170,2
CPDC162038,SEQ-160129,3
CPDC162038,SEQ-160123,3
CPDC162038,SEQ-160170,3
CPDC162054,SEQ-160130,2
CPDC162054,SEQ-160149,2
CPDC162056,SEQ-160130,2
CPDC162056,SEQ-160149,2
CPDC162068,SEQ-160130,2
CPDC162068,SEQ-160138,2
CPDC162070,SEQ-160131,2
CPDC162070,SEQ-160134,2
CPDC162071,SEQ-160131,2
CPDC162071,SEQ-160134,2
CPDC162076,SEQ-160133,2
CPDC162076,SEQ-160141,2
CPDC162112,SEQ-160135,2
CPDC162112,SEQ-160134,2
CPDC162113,SEQ-160141,2
CPDC162113,SEQ-160151,2
CPDC162115,SEQ-160141,2
CPDC162115,SEQ-160151,2
CPDC162116,SEQ-160139,2
CPDC162116,SEQ-160145,2
CPDC162124,SEQ-160138,2
CPDC162124,SEQ-160149,2
CPDC162127,SEQ-160139,2
CPDC162127,SEQ-160142,2
CPDC162132,SEQ-160141,2
CPDC162132,SEQ-160151,2
CPDC162133,SEQ-160141,2
CPDC162133,SEQ-160153,2
CPDC162134,SEQ-160142,2
CPDC162134,SEQ-160141,2
CPDC162135,SEQ-160142,2
CPDC162135,SEQ-160141,2
CPDC162153,SEQ-160142,2
CPDC162153,SEQ-160153,2
CPDC162155,SEQ-160145,2
CPDC162155,SEQ-160153,2
CPDC162161,SEQ-160141,2
CPDC162161,SEQ-160149,2
CPDC162189,SEQ-160145,2
CPDC162189,SEQ-160149,2
CPDC162194,SEQ-160149,2
CPDC162194,SEQ-160156,2
CPDC162217,SEQ-160152,2
CPDC162217,SEQ-160156,2
CPDC162223,SEQ-160152,2
CPDC162223,SEQ-160149,2
CPDC162227,SEQ-160152,2
CPDC162227,SEQ-160149,2
CPDC162232,SEQ-160151,2
CPDC162232,SEQ-160149,2
CPDC162233,SEQ-160151,3
CPDC162233,SEQ-160149,3
CPDC162233,SEQ-160156,3
CPDC162241,SEQ-160153,2
CPDC162241,SEQ-160158,2
CPDC162242,SEQ-160157,2
CPDC162242,SEQ-160159,2
CPDC162245,SEQ-160157,2
CPDC162245,SEQ-160159,2
CPDC162246,SEQ-160153,2
CPDC162246,SEQ-160169,2
CPDC162248,SEQ-160154,2
CPDC162248,SEQ-160158,2
CPDC162251,SEQ-160153,2
CPDC162251,SEQ-160169,2
CPDC162253,SEQ-160154,3
CPDC162253,SEQ-160158,3
CPDC162253,SEQ-160192,3
CPDC162255,SEQ-160154,2
CPDC162255,SEQ-160158,2
CPDC162260,SEQ-160154,3
CPDC162260,SEQ-160158,3
CPDC162260,SEQ-160169,3
CPDC162264,SEQ-160154,2
CPDC162264,SEQ-160158,2
CPDC162265,SEQ-160154,2
CPDC162265,SEQ-160158,2
CPDC162274,SEQ-160158,2
CPDC162274,SEQ-160156,2
CPDC162282,SEQ-160157,2
CPDC162282,SEQ-160158,2
CPDC162300,SEQ-160160,5
CPDC162300,SEQ-160167,5
CPDC162300,SEQ-160179,5
CPDC162300,SEQ-160183,5
CPDC162300,SEQ-160186,5
CPDC162305,SEQ-160160,2
CPDC162305,SEQ-160192,2
CPDC162310,SEQ-160158,2
CPDC162310,SEQ-160159,2
CPDC162311,SEQ-160158,2
CPDC162311,SEQ-160159,2
CPDC162318,SEQ-160160,2
CPDC162318,SEQ-160173,2
CPDC162321,SEQ-160160,2
CPDC162321,SEQ-160162,2
CPDC162322,SEQ-160160,2
CPDC162322,SEQ-160162,2
CPDC162328,SEQ-160160,5
CPDC162328,SEQ-160167,5
CPDC162328,SEQ-160179,5
CPDC162328,SEQ-160183,5
CPDC162328,SEQ-160186,5
CPDC162348,SEQ-160160,5
CPDC162348,SEQ-160167,5
CPDC162348,SEQ-160179,5
CPDC162348,SEQ-160183,5
CPDC162348,SEQ-160186,5
CPDC162349,SEQ-160161,3
CPDC162349,SEQ-160162,3
CPDC162349,SEQ-160166,3
CPDC162350,SEQ-160161,3
CPDC162350,SEQ-160162,3
CPDC162350,SEQ-160166,3
CPDC162352,SEQ-160161,2
CPDC162352,SEQ-160167,2
CPDC162364,SEQ-160167,4
CPDC162364,SEQ-160179,4
CPDC162364,SEQ-160183,4
CPDC162364,SEQ-160186,4
CPDC162385,SEQ-160162,4
CPDC162385,SEQ-160179,4
CPDC162385,SEQ-160183,4
CPDC162385,SEQ-160186,4
CPDC162392,SEQ-160164,4
CPDC162392,SEQ-160179,4
CPDC162392,SEQ-160183,4
CPDC162392,SEQ-160186,4
CPDC162394,SEQ-160164,4
CPDC162394,SEQ-160179,4
CPDC162394,SEQ-160183,4
CPDC162394,SEQ-160186,4
CPDC162397,SEQ-160167,4
CPDC162397,SEQ-160179,4
CPDC162397,SEQ-160183,4
CPDC162397,SEQ-160186,4
CPDC162398,SEQ-160164,3
CPDC162398,SEQ-160169,3
CPDC162398,SEQ-160184,3
CPDC162411,SEQ-160163,2
CPDC162411,SEQ-160170,2
CPDC162412,SEQ-160167,2
CPDC162412,SEQ-160170,2
CPDC162414,SEQ-160163,2
CPDC162414,SEQ-160170,2
CPDC162433,SEQ-160167,2
CPDC162433,SEQ-160177,2
CPDC162440,SEQ-160166,2
CPDC162440,SEQ-160170,2
CPDC162459,SEQ-160169,2
CPDC162459,SEQ-160180,2
CPDC162478,SEQ-160173,2
CPDC162478,SEQ-160174,2
CPDC162479,SEQ-160173,4
CPDC162479,SEQ-160179,4
CPDC162479,SEQ-160183,4
CPDC162479,SEQ-160186,4
CPDC162483,SEQ-160173,4
CPDC162483,SEQ-160179,4
CPDC162483,SEQ-160183,4
CPDC162483,SEQ-160186,4
CPDC162497,SEQ-160170,2
CPDC162497,SEQ-160171,2
CPDC162499,SEQ-160170,2
CPDC162499,SEQ-160171,2
CPDC162501,SEQ-160171,2
CPDC162501,SEQ-160180,2
CPDC162516,SEQ-160174,2
CPDC162516,SEQ-160180,2
CPDC162528,SEQ-160179,3
CPDC162528,SEQ-160183,3
CPDC162528,SEQ-160186,3
CPDC162532,SEQ-160179,3
CPDC162532,SEQ-160183,3
CPDC162532,SEQ-160186,3
CPDC162533,SEQ-160179,3
CPDC162533,SEQ-160183,3
CPDC162533,SEQ-160186,3
CPDC162534,SEQ-160179,4
CPDC162534,SEQ-160183,4
CPDC162534,SEQ-160186,4
CPDC162534,SEQ-160192,4
CPDC162536,SEQ-160179,3
CPDC162536,SEQ-160183,3
CPDC162536,SEQ-160186,3
CPDC162537,SEQ-160179,3
CPDC162537,SEQ-160183,3
CPDC162537,SEQ-160186,3
CPDC162538,SEQ-160177,2
CPDC162538,SEQ-160190,2
CPDC162539,SEQ-160179,3
CPDC162539,SEQ-160183,3
CPDC162539,SEQ-160186,3
CPDC162540,SEQ-160179,4
CPDC162540,SEQ-160183,4
CPDC162540,SEQ-160185,4
CPDC162540,SEQ-160186,4
CPDC162542,SEQ-160179,3
CPDC162542,SEQ-160183,3
CPDC162542,SEQ-160186,3
CPDC162543,SEQ-160179,3
CPDC162543,SEQ-160183,3
CPDC162543,SEQ-160186,3
CPDC162544,SEQ-160174,3
CPDC162544,SEQ-160176,3
CPDC162544,SEQ-160184,3
CPDC162545,SEQ-160174,3
CPDC162545,SEQ-160176,3
CPDC162545,SEQ-160190,3
CPDC162551,SEQ-160179,3
CPDC162551,SEQ-160183,3
CPDC162551,SEQ-160186,3
CPDC162554,SEQ-160174,2
CPDC162554,SEQ-160176,2
CPDC162566,SEQ-160179,3
CPDC162566,SEQ-160183,3
CPDC162566,SEQ-160186,3
CPDC162572,SEQ-160179,3
CPDC162572,SEQ-160183,3
CPDC162572,SEQ-160186,3
CPDC162573,SEQ-160179,3
CPDC162573,SEQ-160183,3
CPDC162573,SEQ-160186,3
CPDC162581,SEQ-160179,3
CPDC162581,SEQ-160183,3
CPDC162581,SEQ-160186,3
CPDC162583,SEQ-160177,2
CPDC162583,SEQ-160190,2
CPDC162593,SEQ-160178,3
CPDC162593,SEQ-160177,3
CPDC162593,SEQ-160184,3
CPDC162594,SEQ-160178,3
CPDC162594,SEQ-160177,3
CPDC162594,SEQ-160184,3
CPDC162595,SEQ-160178,3
CPDC162595,SEQ-160180,3
CPDC162595,SEQ-160190,3
CPDC162596,SEQ-160180,2
CPDC162596,SEQ-160190,2
CPDC162606,SEQ-160178,2
CPDC162606,SEQ-160181,2
CPDC162607,SEQ-160181,2
CPDC162607,SEQ-160198,2
CPDC162608,SEQ-160178,2
CPDC162608,SEQ-160181,2
CPDC162613,SEQ-160181,2
CPDC162613,SEQ-160190,2
CPDC162618,SEQ-160182,2
CPDC162618,SEQ-160192,2
CPDC162624,SEQ-160185,2
CPDC162624,SEQ-160192,2
CPDC162625,SEQ-160185,3
CPDC162625,SEQ-160192,3
CPDC162625,SEQ-160198,3
CPDC162633,SEQ-160185,2
CPDC162633,SEQ-160192,2
CPDC162649,SEQ-160185,2
CPDC162649,SEQ-160192,2
CPDC162657,SEQ-160180,2
CPDC162657,SEQ-160198,2
CPDC162658,SEQ-160181,2
CPDC162658,SEQ-160184,2
CPDC162661,SEQ-160185,2
CPDC162661,SEQ-160192,2
CPDC162666,SEQ-160184,2
CPDC162666,SEQ-160195,2
CPDC162670,SEQ-160184,2
CPDC162670,SEQ-160198,2
CPDC162672,SEQ-160184,2
CPDC162672,SEQ-160192,2
CPDC162673,SEQ-160185,2
CPDC162673,SEQ-160192,2
CPDC162676,SEQ-160185,2
CPDC162676,SEQ-160192,2
CPDC162682,SEQ-160184,2
CPDC162682,SEQ-160185,2
CPDC162695,SEQ-160184,2
CPDC162695,SEQ-160185,2
CPDC162712,SEQ-160187,2
CPDC162712,SEQ-160195,2
CPDC162739,SEQ-160188,2
CPDC162739,SEQ-160190,2
CPDC162742,SEQ-160188,2
CPDC162742,SEQ-160195,2
CPDC162745,SEQ-160188,2
CPDC162745,SEQ-160195,2
CPDC162749,SEQ-160190,2
CPDC162749,SEQ-160195,2
CPDC162758,SEQ-160191,2
CPDC162758,SEQ-160195,2
